96.4,99.5,92.6,100.0,100.0,0.78,0.99,9.12,359.56,5.38,-6.25,0,0
93.8,96.0,90.8,100.0,100.0,0.77,1.00,9.13,359.56,5.38,-6.25,0,0
98.9,98.5,90.7,100.0,100.0,0.79,0.99,9.15,359.56,5.38,-6.25,0,0
97.0,97.1,89.0,100.0,100.0,0.75,1.01,9.11,359.56,5.38,-6.25,0,0
97.3,97.6,89.5,100.0,100.0,0.77,0.99,9.07,359.56,5.38,-6.25,0,0
99.2,99.0,91.4,100.0,100.0,0.77,1.01,9.11,359.56,5.38,-6.25,0,0
94.9,96.3,91.2,100.0,100.0,0.78,1.01,9.12,359.56,5.38,-6.25,0,0
94.2,95.8,88.2,100.0,100.0,0.79,1.01,9.14,359.56,5.38,-6.25,0,0
100.0,100.0,91.7,100.0,100.0,0.79,1.01,9.12,359.56,5.38,-6.25,0,0
99.6,99.7,92.5,100.0,100.0,0.77,1.01,9.13,359.56,5.38,-6.25,0,0
99.0,98.5,91.2,100.0,100.0,0.76,0.99,9.11,359.56,5.38,-6.25,0,0
95.0,96.5,88.3,100.0,100.0,0.76,0.99,9.11,359.56,5.38,-6.25,0,0
100.0,99.2,91.6,100.0,100.0,0.76,1.01,9.13,359.56,5.38,-6.25,0,0
97.8,98.0,89.8,100.0,100.0,0.77,0.99,9.15,359.56,5.38,-6.25,0,0
93.9,96.0,88.2,100.0,100.0,0.77,0.99,9.09,359.56,5.38,-6.25,0,0
100.0,99.4,91.7,100.0,100.0,0.78,1.02,9.15,359.56,5.38,-6.25,0,0
96.1,96.8,88.7,100.0,100.0,0.79,1.01,9.13,359.56,5.38,-6.25,0,0
93.8,95.9,88.0,100.0,100.0,0.76,1.00,9.12,359.56,5.38,-6.25,0,0
100.0,99.3,90.7,100.0,100.0,0.75,1.01,9.12,359.56,5.38,-6.25,0,0
99.7,99.1,91.7,100.0,100.0,0.79,1.02,9.11,359.56,5.38,-6.25,0,0
100.0,99.1,91.2,100.0,100.0,0.76,1.01,9.14,359.56,5.38,-6.25,0,0
93.8,96.3,92.0,100.0,100.0,0.78,1.00,9.13,359.56,5.38,-6.25,0,0
93.7,98.8,92.5,100.0,100.0,0.77,1.00,9.13,359.56,5.38,-6.25,0,0
100.0,99.1,90.5,100.0,100.0,0.78,1.00,9.13,359.56,5.38,-6.25,0,0
100.0,99.7,91.4,100.0,100.0,0.77,1.01,9.13,359.56,5.38,-6.25,0,0
100.0,99.5,91.7,100.0,100.0,0.77,1.02,9.15,359.56,5.38,-6.25,0,0
95.3,96.6,88.6,100.0,100.0,0.77,1.01,9.10,359.56,5.38,-6.25,0,0
99.4,99.4,91.2,100.0,100.0,0.77,0.99,9.12,359.56,5.38,-6.25,0,0
99.7,99.0,91.2,100.0,100.0,0.78,0.99,9.12,359.56,5.38,-6.25,0,0
96.0,96.8,88.7,100.0,100.0,0.78,1.00,9.12,359.56,5.38,-6.25,0,0
99.0,99.4,92.3,100.0,100.0,0.75,1.02,9.11,359.56,5.38,-6.25,0,0
94.6,96.0,90.8,100.0,100.0,0.77,1.01,9.14,359.56,5.38,-6.25,0,0
96.4,97.2,89.2,100.0,100.0,0.77,1.01,9.12,359.56,5.38,-6.25,0,0
100.0,99.2,91.0,100.0,100.0,0.76,1.02,9.16,359.56,5.38,-6.25,0,0
95.0,96.7,88.1,100.0,100.0,0.77,1.01,9.12,359.56,5.38,-6.25,0,0
94.1,98.1,91.9,100.0,100.0,0.78,1.01,9.11,359.56,5.38,-6.25,0,0
100.0,99.7,91.5,100.0,100.0,0.76,1.02,9.14,359.56,5.38,-6.25,0,0
